"PlotID","SPCD","SpeciesGroup","Year","BA_total","N_total"
49628170910,8,"Fagus (FG)",97,3.53035295059558,103.484697283112
49628170910,8,"Fagus (FG)",98,3.62750203572226,105.481155830062
49628170910,8,"Fagus (FG)",99,3.72468870274878,107.438281587595
49628170910,8,"Fagus (FG)",100,3.8216790337181,109.343187476955
49628170910,9,"Other Angiosperms (OA)",0,2.52919718664695,101.404072064717
49628170910,9,"Other Angiosperms (OA)",1,2.21322123714329,85.6359343975897
49628170910,9,"Other Angiosperms (OA)",2,1.93826274655617,72.2555150320595
49628170910,9,"Other Angiosperms (OA)",3,1.69958831637555,61.0707593347195
49628170910,9,"Other Angiosperms (OA)",4,1.48787960790904,51.5345147275663
49628170910,9,"Other Angiosperms (OA)",5,1.30584037312269,43.5587752440186
49628170910,9,"Other Angiosperms (OA)",6,1.16388156611468,37.793364177864
49628170910,9,"Other Angiosperms (OA)",7,1.09522542905112,37.2455979447412
49628170910,9,"Other Angiosperms (OA)",8,0.996173619583679,33.4772038285444
49628170910,9,"Other Angiosperms (OA)",9,0.912351565871736,30.3744353593861
49628170910,9,"Other Angiosperms (OA)",10,0.840800751983075,27.8026710452307
49628170910,9,"Other Angiosperms (OA)",11,0.779809977842339,25.7506810018415
49628170910,9,"Other Angiosperms (OA)",12,0.726353116852063,24.0213144810737
49628170910,9,"Other Angiosperms (OA)",13,0.682819486140667,22.8502923791484
49628170910,9,"Other Angiosperms (OA)",14,0.644486387484332,21.8659348142712
49628170910,9,"Other Angiosperms (OA)",15,0.613035551832242,21.2213153898859
49628170910,9,"Other Angiosperms (OA)",16,0.586076708397439,20.7234174576883
49628170910,9,"Other Angiosperms (OA)",17,0.561782912050417,20.2501923797257
49628170910,9,"Other Angiosperms (OA)",18,0.539974546732813,19.8014857652137
49628170910,9,"Other Angiosperms (OA)",19,0.520587474658129,19.4173757055187
49628170910,9,"Other Angiosperms (OA)",20,0.50421825251794,19.1692779701045
49628170910,9,"Other Angiosperms (OA)",21,0.490605692979796,19.0433541710211
49628170910,9,"Other Angiosperms (OA)",22,0.477953959336871,18.9007146430574
49628170910,9,"Other Angiosperms (OA)",23,0.466503331549259,18.7604681308318
49628170910,9,"Other Angiosperms (OA)",24,0.455839347359272,18.6042529259932
49628170910,9,"Other Angiosperms (OA)",25,0.445959423845289,18.460475985412
49628170910,9,"Other Angiosperms (OA)",26,0.437126961763995,18.3364761656935
49628170910,9,"Other Angiosperms (OA)",27,0.429140340140236,18.2320272508476
49628170910,9,"Other Angiosperms (OA)",28,0.421693252342928,18.1347329594414
49628170910,9,"Other Angiosperms (OA)",29,0.415071104686041,18.0388319963966
49628170910,9,"Other Angiosperms (OA)",30,0.409582494065616,17.9508716154418
49628170910,9,"Other Angiosperms (OA)",31,0.404355073978386,17.8231857639802
49628170910,9,"Other Angiosperms (OA)",32,0.400286206315647,17.7798202703127
49628170910,9,"Other Angiosperms (OA)",33,0.398951608263142,17.9422691306326
49628170910,9,"Other Angiosperms (OA)",34,0.403352563861094,18.5355618214711
49628170910,9,"Other Angiosperms (OA)",35,0.409668028234931,19.2311830528249
49628170910,9,"Other Angiosperms (OA)",36,0.414826267152087,19.7932031616739
49628170910,9,"Other Angiosperms (OA)",37,0.419476686032886,20.2823042682485
49628170910,9,"Other Angiosperms (OA)",38,0.423239517186873,20.6821456511918
49628170910,9,"Other Angiosperms (OA)",39,0.426916264955268,21.0379420415527
49628170910,9,"Other Angiosperms (OA)",40,0.43058998399007,21.390368025501
49628170910,9,"Other Angiosperms (OA)",41,0.434282485326893,21.7310595178567
49628170910,9,"Other Angiosperms (OA)",42,0.43577956416382,21.8851702633829
49628170910,9,"Other Angiosperms (OA)",43,0.437036328993791,22.0112749370531
49628170910,9,"Other Angiosperms (OA)",44,0.438062080118985,22.1172506640403
49628170910,9,"Other Angiosperms (OA)",45,0.439076236805545,22.2158154898898
49628170910,9,"Other Angiosperms (OA)",46,0.439812265780851,22.2997966184873
49628170910,9,"Other Angiosperms (OA)",47,0.440350197801231,22.3690849481461
49628170910,9,"Other Angiosperms (OA)",48,0.440760859065073,22.4273056610009
49628170910,9,"Other Angiosperms (OA)",49,0.440751040229125,22.4504932602002
49628170910,9,"Other Angiosperms (OA)",50,0.0352167359447368,2.86971781384545
49628170910,9,"Other Angiosperms (OA)",51,0.0816191916221853,6.4183980363609
49628170910,9,"Other Angiosperms (OA)",52,0.113766813474162,8.54275829351299
49628170910,9,"Other Angiosperms (OA)",53,0.150212664094902,10.8804475011745
49628170910,9,"Other Angiosperms (OA)",54,0.202997535321165,14.4447951222049
49628170910,9,"Other Angiosperms (OA)",55,0.240769323441316,16.5769116567717
49628170910,9,"Other Angiosperms (OA)",56,0.268508944672761,17.8765547671369
49628170910,9,"Other Angiosperms (OA)",57,0.291438299241493,18.8086561475953
49628170910,9,"Other Angiosperms (OA)",58,0.310316371982008,19.4859035290762
49628170910,9,"Other Angiosperms (OA)",59,0.322556142103663,19.6820173431554
49628170910,9,"Other Angiosperms (OA)",60,0.333700685746948,19.8296734204276
49628170910,9,"Other Angiosperms (OA)",61,0.348093215550658,20.3055427273742
49628170910,9,"Other Angiosperms (OA)",62,0.360839800442677,20.6890348510793
49628170910,9,"Other Angiosperms (OA)",63,0.37291157881171,21.0678589149447
49628170910,9,"Other Angiosperms (OA)",64,0.382801011198234,21.3700060450369
49628170910,9,"Other Angiosperms (OA)",65,0.387996835539137,21.3700373216318
49628170910,9,"Other Angiosperms (OA)",66,0.388153814489926,21.0243717880271
49628170910,9,"Other Angiosperms (OA)",67,0.387155819104378,20.6543478580262
49628170910,9,"Other Angiosperms (OA)",68,0.394743673837578,21.0226121312851
49628170910,9,"Other Angiosperms (OA)",69,0.400496115996711,21.2473343365933
49628170910,9,"Other Angiosperms (OA)",70,0.403049570132808,21.2173872718569
49628170910,9,"Other Angiosperms (OA)",71,0.406489651136017,21.2713101247302
49628170910,9,"Other Angiosperms (OA)",72,0.410641880915516,21.3975986361018
49628170910,9,"Other Angiosperms (OA)",73,0.410568767743348,21.1638423471734
49628170910,9,"Other Angiosperms (OA)",74,0.412378992107296,21.1297766928379
49628170910,9,"Other Angiosperms (OA)",75,0.415951001317956,21.2418174576263
49628170910,9,"Other Angiosperms (OA)",76,0.417974850892968,21.2201067998151
49628170910,9,"Other Angiosperms (OA)",77,0.42878894421919,21.9478785249394
49628170910,9,"Other Angiosperms (OA)",78,0.435426201626728,22.3028507514423
49628170910,9,"Other Angiosperms (OA)",79,0.440274115453396,22.515061789734
49628170910,9,"Other Angiosperms (OA)",80,0.441672422134022,22.4674715962676
49628170910,9,"Other Angiosperms (OA)",81,0.426305275816537,21.1093024536544
49628170910,9,"Other Angiosperms (OA)",82,0.414666730173315,20.1409242133514
49628170910,9,"Other Angiosperms (OA)",83,0.411364544817511,19.8969626609314
49628170910,9,"Other Angiosperms (OA)",84,0.409202065816441,19.7791694881834
49628170910,9,"Other Angiosperms (OA)",85,0.409724981361798,19.8744476935499
49628170910,9,"Other Angiosperms (OA)",86,0.407516539354028,19.7265874850258
49628170910,9,"Other Angiosperms (OA)",87,0.408136562216182,19.811314085192
49628170910,9,"Other Angiosperms (OA)",88,0.419046837826242,20.7287241422575
49628170910,9,"Other Angiosperms (OA)",89,0.428567067862723,21.4818260839882
49628170910,9,"Other Angiosperms (OA)",90,0.437854539765023,22.1838600755569
49628170910,9,"Other Angiosperms (OA)",91,0.446355037146844,22.7844243095168
49628170910,9,"Other Angiosperms (OA)",92,0.453934900689336,23.2861256735016
49628170910,9,"Other Angiosperms (OA)",93,0.465085262771433,24.0769407246981
49628170910,9,"Other Angiosperms (OA)",94,0.470651319497364,24.377542328378
49628170910,9,"Other Angiosperms (OA)",95,0.479285510612334,24.9647536793762
49628170910,9,"Other Angiosperms (OA)",96,0.482463584179775,25.0865661630593
49628170910,9,"Other Angiosperms (OA)",97,0.485283794876749,25.2167048656295
49628170910,9,"Other Angiosperms (OA)",98,0.487242885668192,25.275246769075
49628170910,9,"Other Angiosperms (OA)",99,0.48904496525618,25.32693367359
49628170910,9,"Other Angiosperms (OA)",100,0.490321805229656,25.3357329032751
