"PlotID","SPCD","SpeciesGroup","Year","BA_total","N_total"
49628370910,1,"Sapindaceae (SD)",0,19.5833829116516,286.281562424283
49628370910,1,"Sapindaceae (SD)",1,19.826643814175,276.671443511958
49628370910,1,"Sapindaceae (SD)",2,20.0391474938694,267.968739298463
49628370910,1,"Sapindaceae (SD)",3,20.2658165816619,260.22910041197
49628370910,1,"Sapindaceae (SD)",4,20.4842957633253,253.139932729906
49628370910,1,"Sapindaceae (SD)",5,20.6607169721612,246.02650668933
49628370910,1,"Sapindaceae (SD)",6,20.835638567447,239.469106238053
49628370910,1,"Sapindaceae (SD)",7,20.9981339215222,233.199134851388
49628370910,1,"Sapindaceae (SD)",8,21.0993329883021,226.653877510446
49628370910,1,"Sapindaceae (SD)",9,21.1131987709795,219.556745001811
49628370910,1,"Sapindaceae (SD)",10,21.1743947365059,215.989720441748
49628370910,1,"Sapindaceae (SD)",11,21.1975917479793,212.276840146799
49628370910,1,"Sapindaceae (SD)",12,21.1924939900503,208.511359860651
49628370910,1,"Sapindaceae (SD)",13,21.1227374801731,204.379369614229
49628370910,1,"Sapindaceae (SD)",14,21.0511657619011,200.424346407079
49628370910,1,"Sapindaceae (SD)",15,20.9734620490858,196.591086203401
49628370910,2,"Quercus - Quercus (QQ)",0,0,0
49628370910,2,"Quercus - Quercus (QQ)",1,0,0
49628370910,2,"Quercus - Quercus (QQ)",2,0.0000965553806575587,0.00786804025025026
49628370910,2,"Quercus - Quercus (QQ)",3,0.00194847923093766,0.158357413029243
49628370910,2,"Quercus - Quercus (QQ)",4,0.00194304820792491,0.149520989713625
49628370910,2,"Quercus - Quercus (QQ)",5,0.00193151730974563,0.140988867317622
49628370910,2,"Quercus - Quercus (QQ)",6,0.00815401525921994,0.641123310344533
49628370910,2,"Quercus - Quercus (QQ)",7,0.0143376334579111,1.11196652361292
49628370910,2,"Quercus - Quercus (QQ)",8,0.020469098285116,1.55487090049582
49628370910,2,"Quercus - Quercus (QQ)",9,0.0265447438762968,1.97179105974794
49628370910,2,"Quercus - Quercus (QQ)",10,0.0346997105116226,2.53831171229437
49628370910,2,"Quercus - Quercus (QQ)",11,0.0427967556188387,3.07347831553082
49628370910,2,"Quercus - Quercus (QQ)",12,0.0511383228193351,3.60385034089024
49628370910,2,"Quercus - Quercus (QQ)",13,0.0593736924225392,4.1029666796593
49628370910,2,"Quercus - Quercus (QQ)",14,0.0676055638536093,4.58098109409416
49628370910,2,"Quercus - Quercus (QQ)",15,0.0756575401574317,5.02577011504825
49628370910,3,"Quercus - Lobatae (QL)",0,0,0
49628370910,3,"Quercus - Lobatae (QL)",1,0,0
49628370910,3,"Quercus - Lobatae (QL)",2,0.0000965553806575587,0.00786804025025026
49628370910,3,"Quercus - Lobatae (QL)",3,0.00194752995948314,0.158291991731607
49628370910,3,"Quercus - Lobatae (QL)",4,0.00192367859429559,0.148184082270258
49628370910,3,"Quercus - Lobatae (QL)",5,0.00189397366861496,0.13853454454088
49628370910,3,"Quercus - Lobatae (QL)",6,0.00809926785008235,0.637693915447997
49628370910,3,"Quercus - Lobatae (QL)",7,0.0142064209553812,1.10359751345928
49628370910,3,"Quercus - Lobatae (QL)",8,0.0202068704919954,1.53809909013537
49628370910,3,"Quercus - Lobatae (QL)",9,0.0260953337910632,1.94360614420752
49628370910,3,"Quercus - Lobatae (QL)",10,0.03400514490165,2.49607794331842
49628370910,3,"Quercus - Lobatae (QL)",11,0.0417855202614604,3.01352568925429
49628370910,3,"Quercus - Lobatae (QL)",12,0.0497453250955427,3.52303512695693
49628370910,3,"Quercus - Lobatae (QL)",13,0.0575102919107416,3.9962448703911
49628370910,3,"Quercus - Lobatae (QL)",14,0.065211113074217,4.44557840404345
49628370910,3,"Quercus - Lobatae (QL)",15,0.0726461076865629,4.85798076436152
49628370910,4,"Quercus - Velutina (QV)",0,8.5447355668503,59.0329618327977
49628370910,4,"Quercus - Velutina (QV)",1,8.56486669414734,57.9983383481356
49628370910,4,"Quercus - Velutina (QV)",2,8.57521076103963,56.8579250669075
49628370910,4,"Quercus - Velutina (QV)",3,8.58294688738471,55.8870037304542
49628370910,4,"Quercus - Velutina (QV)",4,8.56465469790587,54.6357027405924
49628370910,4,"Quercus - Velutina (QV)",5,8.53360962048773,53.3408611494793
49628370910,4,"Quercus - Velutina (QV)",6,8.50029034084583,52.5455239866654
49628370910,4,"Quercus - Velutina (QV)",7,8.46245741625474,51.7192459723437
49628370910,4,"Quercus - Velutina (QV)",8,8.41060560518019,50.8162994131779
49628370910,4,"Quercus - Velutina (QV)",9,8.33927197626901,49.8073292528638
49628370910,4,"Quercus - Velutina (QV)",10,8.2610353669526,48.9208186209276
49628370910,4,"Quercus - Velutina (QV)",11,8.05778482145572,47.3306131494391
49628370910,4,"Quercus - Velutina (QV)",12,7.86606487222167,45.8545837533368
49628370910,4,"Quercus - Velutina (QV)",13,7.54259708388873,43.6898484733831
49628370910,4,"Quercus - Velutina (QV)",14,7.23067343055407,41.642660462139
49628370910,4,"Quercus - Velutina (QV)",15,6.93161558817798,39.7049108712299
49628370910,5,"Juglandaceae (JD)",0,0,0
49628370910,5,"Juglandaceae (JD)",1,0,0
49628370910,5,"Juglandaceae (JD)",2,0.0000965553806575587,0.00786804025025026
49628370910,5,"Juglandaceae (JD)",3,0.00223851023811439,0.182052380503994
49628370910,5,"Juglandaceae (JD)",4,0.00221948027501199,0.172217178361476
49628370910,5,"Juglandaceae (JD)",5,0.00219317115930689,0.162435516805004
49628370910,5,"Juglandaceae (JD)",6,0.00840917346604782,0.661870522790623
49628370910,5,"Juglandaceae (JD)",7,0.0145436362713181,1.13246929342199
49628370910,5,"Juglandaceae (JD)",8,0.0205931374472649,1.57610054143691
49628370910,5,"Juglandaceae (JD)",9,0.0265613143375554,1.99476667417812
49628370910,5,"Juglandaceae (JD)",10,0.0343631569887157,2.54613706673476
49628370910,5,"Juglandaceae (JD)",11,0.0420595106977623,3.0667757686399
49628370910,5,"Juglandaceae (JD)",12,0.0499620157398688,3.58272646001981
49628370910,5,"Juglandaceae (JD)",13,0.0577607594459411,4.07030817685393
49628370910,5,"Juglandaceae (JD)",14,0.0654477043976515,4.53196932775844
49628370910,5,"Juglandaceae (JD)",15,0.0730451296338401,4.96885919329924
49628370910,6,"Gymnosperms (GS)",0,0.630266009266615,48.7191019305558
49628370910,6,"Gymnosperms (GS)",1,0.543294158596608,39.9306041543685
49628370910,6,"Gymnosperms (GS)",2,0.468461331373878,32.7646707641274
49628370910,6,"Gymnosperms (GS)",3,0.406827823298279,27.1315731522136
49628370910,6,"Gymnosperms (GS)",4,0.351533120104168,22.3377826305044
49628370910,6,"Gymnosperms (GS)",5,0.304376088076797,18.4426786336087
49628370910,6,"Gymnosperms (GS)",6,0.27033286777266,15.7685213205015
49628370910,6,"Gymnosperms (GS)",7,0.241006185080003,13.5683849257872
49628370910,6,"Gymnosperms (GS)",8,0.216440235673754,11.7950088166429
49628370910,6,"Gymnosperms (GS)",9,0.195268124347354,10.3294337222087
49628370910,6,"Gymnosperms (GS)",10,0.179617534207442,9.31341864841719
49628370910,6,"Gymnosperms (GS)",11,0.166041971249108,8.46572156877976
49628370910,6,"Gymnosperms (GS)",12,0.154683541369383,7.78609363834323
49628370910,6,"Gymnosperms (GS)",13,0.14484273797192,7.2195610943546
49628370910,6,"Gymnosperms (GS)",14,0.136182882362495,6.74252876953206
49628370910,6,"Gymnosperms (GS)",15,0.12842142165839,6.33218434890712
49628370910,7,"Tulip (TT)",0,0.000289666141972676,0.0236041207507508
49628370910,7,"Tulip (TT)",1,0.000290958156012231,0.0223535394643082
49628370910,7,"Tulip (TT)",2,0.000388238981113876,0.0290290545736962
49628370910,7,"Tulip (TT)",3,0.00244993923023764,0.195421299841247
49628370910,7,"Tulip (TT)",4,0.00244753117192541,0.183903874837154
49628370910,7,"Tulip (TT)",5,0.00242486382183633,0.171919732947341
49628370910,7,"Tulip (TT)",6,0.00804987988008811,0.621260253741339
49628370910,7,"Tulip (TT)",7,0.013605395654511,1.03870403245581
49628370910,7,"Tulip (TT)",8,0.019114848551305,1.42883616983024
49628370910,7,"Tulip (TT)",9,0.0245512835118307,1.79213124299633
49628370910,7,"Tulip (TT)",10,0.0323767758127648,2.33186862813886
49628370910,7,"Tulip (TT)",11,0.0401523417690467,2.83928910682762
49628370910,7,"Tulip (TT)",12,0.0481747515616469,3.34003012088086
49628370910,7,"Tulip (TT)",13,0.0560901286859506,3.80772728994583
49628370910,7,"Tulip (TT)",14,0.0639316953973466,4.24567066008314
49628370910,7,"Tulip (TT)",15,0.0717047113838462,4.65639264582809
49628370910,8,"Fagus (FG)",0,3.16985180434933,51.9977161761781
49628370910,8,"Fagus (FG)",1,2.884412601861,46.0041578319363
49628370910,8,"Fagus (FG)",2,2.64838775287933,41.0370136758998
49628370910,8,"Fagus (FG)",3,2.44363969247863,36.8057169804613
